name,age,experience,salary
Deanna Holmes,38,11,1.1 lakh
Samantha Wilson,38,11,1.1 lakh
Danielle Cook,38,11,1.1 lakh
Shannon Ross,38,11,1.1 lakh
Jill Carr,38,11,1.1 lakh
Amy Ware,38,11,1.1 lakh
Jennifer Farrell,38,11,1.1 lakh
Patrick Atkins,38,11,1.1 lakh
Kathryn Chan,38,11,1.1 lakh
Yolanda Ballard,38,11,1.1 lakh
Tammy Thomas,38,11,1.1 lakh
Frank Simmons,38,11,1.1 lakh
Gina Meyer,38,11,1.1 lakh
Mary Green,38,11,1.1 lakh
Steven King,38,11,1.1 lakh
Anthony Schneider,38,11,1.1 lakh
Robert Booker,38,11,1.1 lakh
Michael Dunn,38,11,1.1 lakh
Stephen Brown,38,11,1.1 lakh
James Willis,38,11,1.1 lakh
Angela Gilbert,38,11,1.1 lakh
Jonathan Barrett,38,11,1.1 lakh
James Krause,38,11,1.1 lakh
Kenneth Campbell,38,11,1.1 lakh
Tommy Davis,38,11,1.1 lakh
Joseph Hughes,38,11,1.1 lakh
Joshua Nichols,38,11,1.1 lakh
Patrick Gonzales,38,11,1.1 lakh
Keith Gray,38,11,1.1 lakh
Amber Gonzalez,38,11,1.1 lakh
Debbie Riley,38,11,1.1 lakh
Joel Olson,38,11,1.1 lakh
Scott Jensen,38,11,1.1 lakh
Stacey Jones,38,11,1.1 lakh
Shane Smith,38,11,1.1 lakh
Michael Reyes,38,11,1.1 lakh
Tyler Newton,38,11,1.1 lakh
Chad Barton,38,11,1.1 lakh
James Cabrera,38,11,1.1 lakh
Jonathan Finley,38,11,1.1 lakh
Shane Walter,38,11,1.1 lakh
Stacy Park,38,11,1.1 lakh
Curtis Johnson,38,11,1.1 lakh
Christina Brown,38,11,1.1 lakh
Ian Montgomery,38,11,1.1 lakh
Patricia Howard,38,11,1.1 lakh
Nicholas Cherry,38,11,1.1 lakh
Renee Arellano,38,11,1.1 lakh
Chelsea Conrad,38,11,1.1 lakh
Drew Harris,38,11,1.1 lakh
Justin Gonzalez,38,11,1.1 lakh
Edward Cruz,38,11,1.1 lakh
Christopher Forbes,38,11,1.1 lakh
Jose Cross,38,11,1.1 lakh
David Allen,38,11,1.1 lakh
Christopher Jackson,38,11,1.1 lakh
Kristina Oneal,38,11,1.1 lakh
Yvonne Shaffer,38,11,1.1 lakh
Rachel Bennett,38,11,1.1 lakh
Bridget Best,38,11,1.1 lakh
Jennifer Fleming DDS,38,11,1.1 lakh
Edward Smith,38,11,1.1 lakh
Zachary Peters,38,11,1.1 lakh
Robert Stephenson,38,11,1.1 lakh
James Kemp,38,11,1.1 lakh
Jane Obrien,38,11,1.1 lakh
Tiffany Osborn,38,11,1.1 lakh
Kevin Barrett,38,11,1.1 lakh
Laura Hodge,38,11,1.1 lakh
Brendan Winters,38,11,1.1 lakh
David Crawford,38,11,1.1 lakh
Shannon Simmons,38,11,1.1 lakh
Paula Miller,38,11,1.1 lakh
Patricia Torres,38,11,1.1 lakh
Corey Bell,38,11,1.1 lakh
Matthew Terrell,38,11,1.1 lakh
Jennifer Murray,38,11,1.1 lakh
Brittany Lawson,38,11,1.1 lakh
Nicole Hill,38,11,1.1 lakh
Kathleen Levine,38,11,1.1 lakh
Amy Morris,38,11,1.1 lakh
Julie Sanders,38,11,1.1 lakh
William Stuart,38,11,1.1 lakh
Mr. John Reeves,38,11,1.1 lakh
Grant Castillo,38,11,1.1 lakh
Jesse Brown,38,11,1.1 lakh
Steven Rhodes,38,11,1.1 lakh
Andrew Lopez,38,11,1.1 lakh
Dennis Larson,38,11,1.1 lakh
David Parker,38,11,1.1 lakh
Dustin Tanner,38,11,1.1 lakh
Dr. Jeremiah Snyder,38,11,1.1 lakh
James King,38,11,1.1 lakh
Collin Paul,38,11,1.1 lakh
Stacey Young,38,11,1.1 lakh
Alexander Allen,38,11,1.1 lakh
Ellen Ritter,38,11,1.1 lakh
Haley Miller,38,11,1.1 lakh
Lori Mccarthy,38,11,1.1 lakh
Joseph Davis,38,11,1.1 lakh
Holly Sanders,38,11,1.1 lakh
Kristen Boyle,38,11,1.1 lakh
Carolyn Sherman,38,11,1.1 lakh
Pamela Wright,38,11,1.1 lakh
Diane Cruz,38,11,1.1 lakh
Robin Clark,38,11,1.1 lakh
Savannah Robertson,38,11,1.1 lakh
Cynthia Becker,38,11,1.1 lakh
Alice Mejia,38,11,1.1 lakh
Kristina Wood,38,11,1.1 lakh
Andrew Burns,38,11,1.1 lakh
Rodney King,38,11,1.1 lakh
Michael Gonzales,38,11,1.1 lakh
Tina Hurst,38,11,1.1 lakh
Eric Marshall,38,11,1.1 lakh
Justin Williams,38,11,1.1 lakh
Colleen Griffin,38,11,1.1 lakh
Manuel Alexander,38,11,1.1 lakh
Ryan Brown,38,11,1.1 lakh
Emily Wright,38,11,1.1 lakh
Erica Morrow,38,11,1.1 lakh
Laura Rosales,38,11,1.1 lakh
Stephen Norman,38,11,1.1 lakh
Nathan Gordon,38,11,1.1 lakh
Lance Morrison,38,11,1.1 lakh
Mary Hill,38,11,1.1 lakh
Patrick Jones,38,11,1.1 lakh
Cody Campbell,38,11,1.1 lakh
Jason Torres,38,11,1.1 lakh
Tracy Rodriguez,38,11,1.1 lakh
Anna Watkins,38,11,1.1 lakh
Randy Hart,38,11,1.1 lakh
Jeffrey Campbell,38,11,1.1 lakh
Traci Meyer,38,11,1.1 lakh
Linda Steele,38,11,1.1 lakh
James Garza,38,11,1.1 lakh
James Fields,38,11,1.1 lakh
Lori Baker,38,11,1.1 lakh
Shari Jones,38,11,1.1 lakh
Charlene Norton,38,11,1.1 lakh
Beth Price,38,11,1.1 lakh
Jose Haley,38,11,1.1 lakh
Savannah Morales,38,11,1.1 lakh
Alexander Christian,38,11,1.1 lakh
Tommy Manning,38,11,1.1 lakh
Darin Russell,38,11,1.1 lakh
Kaitlyn Schmidt,38,11,1.1 lakh
Bruce Evans,38,11,1.1 lakh
Alexandra Bernard,38,11,1.1 lakh
Colleen Beard,38,11,1.1 lakh
Jennifer Ramirez,38,11,1.1 lakh
Vincent Black,38,11,1.1 lakh
Brandi Roth,38,11,1.1 lakh
Karen Holder,38,11,1.1 lakh
Brian Edwards,38,11,1.1 lakh
Jennifer Ford,38,11,1.1 lakh
Teresa Ward,38,11,1.1 lakh
Jessica Cook,38,11,1.1 lakh
Vanessa Patel,38,11,1.1 lakh
Aaron Haynes,38,11,1.1 lakh
Donna Hill,38,11,1.1 lakh
Jennifer Johnson,38,11,1.1 lakh
Christy Walton,38,11,1.1 lakh
Justin Jones,38,11,1.1 lakh
George Bauer,38,11,1.1 lakh
Erica Miller,38,11,1.1 lakh
Sarah Ingram,38,11,1.1 lakh
Richard Dorsey,38,11,1.1 lakh
Shelly Galloway,38,11,1.1 lakh
Jo Phillips,38,11,1.1 lakh
Gregory Walker,38,11,1.1 lakh
Kelly Rodriguez,38,11,1.1 lakh
Cynthia Miller,38,11,1.1 lakh
Dustin Wheeler,38,11,1.1 lakh
Desiree Mora,38,11,1.1 lakh
Douglas Bird,38,11,1.1 lakh
Emily Wood,38,11,1.1 lakh
Russell Rodriguez,38,11,1.1 lakh
David Ali,38,11,1.1 lakh
Matthew Henderson,38,11,1.1 lakh
Troy Khan,38,11,1.1 lakh
Yvonne Wells,38,11,1.1 lakh
Charles Smith,38,11,1.1 lakh
Leslie Taylor,38,11,1.1 lakh
Donald Smith,38,11,1.1 lakh
Nathan Taylor,38,11,1.1 lakh
Jacqueline Edwards,38,11,1.1 lakh
David Brewer,38,11,1.1 lakh
Samuel Smith,38,11,1.1 lakh
Nathan Vaughan,38,11,1.1 lakh
Hannah Berger,38,11,1.1 lakh
John Jones,38,11,1.1 lakh
Jennifer Garcia,38,11,1.1 lakh
Andrew Price,38,11,1.1 lakh
Crystal Sanchez,38,11,1.1 lakh
Rachel Scott,38,11,1.1 lakh
Hannah Sawyer,38,11,1.1 lakh
Pamela Nelson,38,11,1.1 lakh
David Gilbert,38,11,1.1 lakh
Alexander Walker,38,11,1.1 lakh
Emily Bryant,38,11,1.1 lakh
Mary Garcia,38,11,1.1 lakh
Michael Noble,38,11,1.1 lakh
Derrick Lamb,38,11,1.1 lakh
Alison Thomas,38,11,1.1 lakh
Terry Walls,38,11,1.1 lakh
Mrs. Katherine Williams DVM,38,11,1.1 lakh
Lisa Cole,38,11,1.1 lakh
Dr. Michael Garcia,38,11,1.1 lakh
Mitchell Harvey,38,11,1.1 lakh
Elizabeth Bruce,38,11,1.1 lakh
Michelle Lopez,38,11,1.1 lakh
Scott Black,38,11,1.1 lakh
Benjamin Evans,38,11,1.1 lakh
Andre Moore,38,11,1.1 lakh
Richard Carter,38,11,1.1 lakh
Amanda Allison,38,11,1.1 lakh
Brandy Jones,38,11,1.1 lakh
Paul Jones,38,11,1.1 lakh
Aaron Alexander,38,11,1.1 lakh
Elizabeth Berger,38,11,1.1 lakh
Carolyn Carrillo,38,11,1.1 lakh
Thomas Giles,38,11,1.1 lakh
Matthew Mann,38,11,1.1 lakh
John Freeman,38,11,1.1 lakh
Susan Hunter,38,11,1.1 lakh
Christopher Lester,38,11,1.1 lakh
Tonya Baldwin,38,11,1.1 lakh
Helen Campbell,38,11,1.1 lakh
Ariana Castaneda,38,11,1.1 lakh
Donna Zamora MD,38,11,1.1 lakh
Carol Carter,38,11,1.1 lakh
Aimee Hansen,38,11,1.1 lakh
Jeffrey Mathews,38,11,1.1 lakh
Tracy Williams,38,11,1.1 lakh
Sabrina Moon,38,11,1.1 lakh
Michael Russell DVM,38,11,1.1 lakh
Mary Adams,38,11,1.1 lakh
Daniel Gomez Jr.,38,11,1.1 lakh
Sarah Brown,38,11,1.1 lakh
Anna Mcguire,38,11,1.1 lakh
John Davis,38,11,1.1 lakh
Debbie Jones,38,11,1.1 lakh
John Henry,38,11,1.1 lakh
Michael Weber,38,11,1.1 lakh
William Holmes,38,11,1.1 lakh
Todd Norman,38,11,1.1 lakh
Brett Rivera,38,11,1.1 lakh
Julie Warren,38,11,1.1 lakh
Peter Hunt,38,11,1.1 lakh
Jonathan Edwards,38,11,1.1 lakh
Ms. Nicole Mendez,38,11,1.1 lakh
Brian Sanchez,38,11,1.1 lakh
Nicole Delacruz,38,11,1.1 lakh
Kenneth Silva,38,11,1.1 lakh
Danielle Rice,38,11,1.1 lakh
Renee Campbell,38,11,1.1 lakh
Maurice Garcia,38,12,1.2 lakh
Lisa Smith,38,12,1.2 lakh
Melinda Hunt,38,12,1.2 lakh
Mr. Michael Miller,38,12,1.2 lakh
Daniel Figueroa,38,12,1.2 lakh
Kara Neal,38,12,1.2 lakh
James Hernandez,38,12,1.2 lakh
Kathleen Miller,38,12,1.2 lakh
Brian Stewart,38,12,1.2 lakh
Andrea Duffy,38,12,1.2 lakh
Paula Moyer,38,12,1.2 lakh
Morgan Norton,38,12,1.2 lakh
Daniel Franklin,38,12,1.2 lakh
Lisa Bonilla,38,12,1.2 lakh
Jacob Henderson,38,12,1.2 lakh
Cheyenne Martinez,38,12,1.2 lakh
Brandon Wilson,38,12,1.2 lakh
Donna Burton,38,12,1.2 lakh
Charles Sanchez,38,12,1.2 lakh
Danielle Anderson,38,12,1.2 lakh
Zachary Green,38,12,1.2 lakh
Jeanne Andrews,38,12,1.2 lakh
Phyllis Oconnor,38,12,1.2 lakh
Kevin Petersen,38,12,1.2 lakh
Teresa Mcgee,38,12,1.2 lakh
Ashley Taylor,38,12,1.2 lakh
Sean Green,38,12,1.2 lakh
Antonio Matthews,38,12,1.2 lakh
Nicole Reeves,38,12,1.2 lakh
Andrew James,38,12,1.2 lakh
Christian Smith,38,12,1.2 lakh
Dawn Bennett,38,12,1.2 lakh
Savannah Kaufman,38,12,1.2 lakh
Kristina Contreras,38,12,1.2 lakh
Benjamin Davidson,38,12,1.2 lakh
Brian Baker,38,12,1.2 lakh
Jason Rodriguez,38,12,1.2 lakh
Joseph Taylor,38,12,1.2 lakh
Shannon Love,38,12,1.2 lakh
William Cohen,38,12,1.2 lakh
John Gibson,38,12,1.2 lakh
Matthew Dixon,38,12,1.2 lakh
Keith Ferguson,38,12,1.2 lakh
Mrs. Victoria Salazar,38,12,1.2 lakh
Karen Townsend,38,12,1.2 lakh
Devin Moore,38,12,1.2 lakh
Erica Wagner,38,12,1.2 lakh
Karen Coleman,38,12,1.2 lakh
Ronald Townsend,38,12,1.2 lakh
Drew Carter,38,12,1.2 lakh
Hannah Murphy,38,12,1.2 lakh
Brian Mason,38,12,1.2 lakh
Connor Cameron,38,12,1.2 lakh
John Webb,38,12,1.2 lakh
Alexander Stewart,38,12,1.2 lakh
Tommy Berg,38,12,1.2 lakh
Kathryn Smith,38,12,1.2 lakh
Michael Dominguez,38,12,1.2 lakh
Jacob King,38,12,1.2 lakh
Grant Rogers,38,12,1.2 lakh
Robert Ramirez,38,12,1.2 lakh
Kathy Kim,38,12,1.2 lakh
Michael Ayala,38,12,1.2 lakh
Christopher Spence,38,12,1.2 lakh
Jonathan Martin,38,12,1.2 lakh
Scott Brock,38,12,1.2 lakh
Lisa Rodriguez,38,12,1.2 lakh
Jessica Jordan,38,12,1.2 lakh
Monica Young,38,12,1.2 lakh
Jason Ashley,38,12,1.2 lakh
Steven Olson,38,12,1.2 lakh
Jerry Garcia,38,12,1.2 lakh
Mr. Isaiah Smith Jr.,38,12,1.2 lakh
Amanda Howard,38,12,1.2 lakh
Nicole Warren,38,12,1.2 lakh
Chelsea Fisher,38,12,1.2 lakh
Zachary Avery,38,12,1.2 lakh
Shane Johnson,38,12,1.2 lakh
Kevin Smith,38,12,1.2 lakh
James Robinson,38,12,1.2 lakh
Jennifer Sanchez,38,12,1.2 lakh
Mrs. Krystal Klein,38,12,1.2 lakh
Matthew Wilson,38,12,1.2 lakh
Jessica Pollard,38,12,1.2 lakh
Elizabeth Figueroa,38,12,1.2 lakh
Anthony Williams,38,12,1.2 lakh
Ashley Taylor,38,12,1.2 lakh
Robert Reynolds,38,12,1.2 lakh
Monica Young,38,12,1.2 lakh
Kathy Ross,38,12,1.2 lakh
Matthew Dean,38,12,1.2 lakh
Ashley Foster,38,12,1.2 lakh
Erika Young,38,12,1.2 lakh
Michael Johnson,38,12,1.2 lakh
Tanya Wiley,38,12,1.2 lakh
Ivan Ramirez,38,12,1.2 lakh
Matthew Moody,38,12,1.2 lakh
James Moyer,38,12,1.2 lakh
Alexander Freeman,38,12,1.2 lakh
Jo Kramer,38,12,1.2 lakh
Rachel Chapman,38,12,1.2 lakh
Jamie Park,38,12,1.2 lakh
Brittany Kennedy,38,12,1.2 lakh
Larry Browning,38,13,1.3 lakh
Jennifer Price,38,13,1.3 lakh
Ashley Downs,38,13,1.3 lakh
Marcus Rivera,38,13,1.3 lakh
James Brewer,38,13,1.3 lakh
Luis Mason,38,13,1.3 lakh
Louis Lopez,38,13,1.3 lakh
Jasmine Jenkins MD,38,13,1.3 lakh
Paul Brown,38,13,1.3 lakh
Kimberly Martinez,38,13,1.3 lakh
Wendy Bird,38,13,1.3 lakh
Stephanie Greer,38,13,1.3 lakh
Mrs. Rebecca Perez,38,13,1.3 lakh
Amanda Petty,38,13,1.3 lakh
Jesse Taylor,38,13,1.3 lakh
Jeffrey Chaney,38,13,1.3 lakh
Fred Peters,38,13,1.3 lakh
Teresa Hansen,38,13,1.3 lakh
Timothy Pace,38,13,1.3 lakh
Gabrielle Rice,38,13,1.3 lakh
Tracy Stevens,38,13,1.3 lakh
Karen Snyder,38,13,1.3 lakh
Linda Duncan,38,13,1.3 lakh
James Mckenzie,38,13,1.3 lakh
Ronald Bradshaw,38,13,1.3 lakh
Caleb Rios,38,13,1.3 lakh
Larry Howard,38,13,1.3 lakh
Kenneth Martin,38,13,1.3 lakh
Patricia Weber,38,13,1.3 lakh
April Barr,38,13,1.3 lakh
Ian Bradford,38,13,1.3 lakh
Ryan Smith,38,13,1.3 lakh
Julie Jackson,38,13,1.3 lakh
Shelly Johnson,38,13,1.3 lakh
Catherine Morris,38,13,1.3 lakh
Colin Benton,38,13,1.3 lakh
Nicole Brown,38,13,1.3 lakh
Jason Knight,38,13,1.3 lakh
David King,38,13,1.3 lakh
Tommy Kelly,38,13,1.3 lakh
William Reed,38,13,1.3 lakh
Danny Johnson,38,13,1.3 lakh
Jordan Washington,38,13,1.3 lakh
Daniel Ryan,38,13,1.3 lakh
Deborah Jones,38,13,1.3 lakh
Wendy Chen,38,13,1.3 lakh
Sabrina Jones,38,13,1.3 lakh
Charles Dominguez,38,13,1.3 lakh
Matthew Schmidt,38,13,1.3 lakh
Jon Malone,38,13,1.3 lakh
Henry Martinez,38,13,1.3 lakh
Mitchell Mueller,38,13,1.3 lakh
Daniel Lopez,38,13,1.3 lakh
Lisa Edwards,38,13,1.3 lakh
Ashley Diaz,38,13,1.3 lakh
Billy Schaefer,38,13,1.3 lakh
Thomas Rosales,38,13,1.3 lakh
Victoria Nichols,38,13,1.3 lakh
Monica Mcdonald,38,13,1.3 lakh
Melissa Macdonald,38,13,1.3 lakh
Lindsey Adkins,38,13,1.3 lakh
Seth Gonzalez,38,13,1.3 lakh
Matthew Morrison,38,13,1.3 lakh
William Graves,38,13,1.3 lakh
Christopher Vega,38,13,1.3 lakh
Lisa Smith,38,13,1.3 lakh
Cynthia Carpenter,38,13,1.3 lakh
Lauren Shaw,38,13,1.3 lakh
Joseph Johnson,38,13,1.3 lakh
Seth Lopez,38,13,1.3 lakh
Kevin Gibson,38,13,1.3 lakh
Eric Taylor,38,13,1.3 lakh
Courtney Hamilton,38,13,1.3 lakh
Julie Garcia,38,13,1.3 lakh
Anthony Ortiz,38,13,1.3 lakh
Kimberly Butler,38,13,1.3 lakh
Jay Fox,38,13,1.3 lakh
Karen Brown,38,13,1.3 lakh
Michael Eaton,38,13,1.3 lakh
Amy Wolf,38,14,1.4 lakh
Melanie Chase,38,14,1.4 lakh
Jonathan Kirk,38,14,1.4 lakh
Adrian Ferguson,38,14,1.4 lakh
Kara Frank,38,14,1.4 lakh
Jason Williams,38,14,1.4 lakh
Ashley Meyer,38,14,1.4 lakh
Darren Nelson,38,14,1.4 lakh
Emily Stewart,38,14,1.4 lakh
Sharon Smith,38,14,1.4 lakh
John Rivas,38,14,1.4 lakh
Victor Phillips,38,14,1.4 lakh
Patricia King,38,14,1.4 lakh
Robert Sims,38,14,1.4 lakh
Isabella Greene,38,14,1.4 lakh
Eric Murphy,38,14,1.4 lakh
Eric Moreno,38,14,1.4 lakh
Bradley Taylor,38,14,1.4 lakh
James Kim,38,14,1.4 lakh
Crystal Booth,38,14,1.4 lakh
Dr. Dennis Cruz,38,14,1.4 lakh
Michele Leonard,38,14,1.4 lakh
Erin Roberts,38,14,1.4 lakh
Ariel Sharp,38,14,1.4 lakh
Shannon Cook,38,14,1.4 lakh
Debra Schmidt,38,14,1.4 lakh
Jake Anderson,38,14,1.4 lakh
Justin Alvarez,38,14,1.4 lakh
Lisa Pacheco,38,14,1.4 lakh
Ashley Hoffman,38,14,1.4 lakh
Greg Watson,38,14,1.4 lakh
Bonnie House,38,14,1.4 lakh
Candice Mahoney,38,14,1.4 lakh
Anthony Wagner,38,14,1.4 lakh
David Simmons,38,14,1.4 lakh
Cheryl Jenkins,38,14,1.4 lakh
Elizabeth Obrien MD,38,14,1.4 lakh
James Nelson,38,14,1.4 lakh
James Briggs,38,14,1.4 lakh
Jessica Browning,38,14,1.4 lakh
Megan Knight,38,14,1.4 lakh
Kyle Johnson,38,14,1.4 lakh
George Jacobs,38,14,1.4 lakh
Meghan Silva,38,14,1.4 lakh
Anna Wilkinson,38,14,1.4 lakh
Brandon Carpenter,38,14,1.4 lakh
Dwayne Gardner,38,14,1.4 lakh
Jessica Garcia,38,14,1.4 lakh
Rebecca Martinez,38,14,1.4 lakh
Jonathan Miller,38,14,1.4 lakh
Victor Lara,38,14,1.4 lakh
Jill Hernandez,38,14,1.4 lakh
Christine Brooks,38,14,1.4 lakh
Laura Frederick,38,14,1.4 lakh
Jeremy Jones,38,14,1.4 lakh
Alexis Stevenson,38,14,1.4 lakh
Mr. Richard Orozco,38,14,1.4 lakh
Amy Rivera,38,14,1.4 lakh
Brandon Bailey,38,14,1.4 lakh
Jermaine Zhang,38,14,1.4 lakh
Natalie Baker,38,14,1.4 lakh
Erika Vaughan,38,14,1.4 lakh
Audrey Jacobson,38,14,1.4 lakh
Jessica Hayden,38,14,1.4 lakh
Nicholas Howe,38,14,1.4 lakh
Kyle Davis,38,14,1.4 lakh
James Valenzuela,38,14,1.4 lakh
Joseph Graham,38,14,1.4 lakh
Holly Stevens,38,14,1.4 lakh
Bethany Morris,38,14,1.4 lakh
Rose Knapp,38,14,1.4 lakh
Dr. Glenn Dougherty,38,14,1.4 lakh
Jessica Mitchell,38,14,1.4 lakh
Megan George,38,14,1.4 lakh
Daniel Vazquez,38,14,1.4 lakh
Gerald Simpson,38,14,1.4 lakh
Michael Reid,38,14,1.4 lakh
Courtney Nelson,38,14,1.4 lakh
Ronald Lane,38,14,1.4 lakh
Erin Chang,38,14,1.4 lakh
Robert White,38,14,1.4 lakh
Ashley Robinson,38,14,1.4 lakh
Mrs. Rebecca Nichols,38,14,1.4 lakh
Michelle Blackwell,38,14,1.4 lakh
Benjamin Allen,38,14,1.4 lakh
Daniel Carpenter,38,14,1.4 lakh
Caitlyn Davis,38,14,1.4 lakh
Katherine Johnson,38,14,1.4 lakh
David Walker,38,14,1.4 lakh
Jamie Marsh,38,14,1.4 lakh
Brian Powell,38,14,1.4 lakh
Mark Perez,38,14,1.4 lakh
Julie Gallagher,38,14,1.4 lakh
Elizabeth Knox,38,14,1.4 lakh
Kathleen Snyder,38,14,1.4 lakh
James Lane,38,14,1.4 lakh
William Oconnell,38,14,1.4 lakh
Darryl Mora,38,14,1.4 lakh
Mikayla Gonzales,38,14,1.4 lakh
David Jackson,38,14,1.4 lakh
Kristen Gonzales,38,14,1.4 lakh
Trevor Oconnell,38,14,1.4 lakh
Dana Thompson,38,14,1.4 lakh
Catherine May,38,15,1.5 lakh
Rachel Bryan,38,15,1.5 lakh
Kyle Adams,38,15,1.5 lakh
Terri Sutton,38,15,1.5 lakh
Stephanie Gutierrez MD,38,15,1.5 lakh
Eric Ramsey,38,15,1.5 lakh
Mark Gordon,38,15,1.5 lakh
Joseph Robinson,38,15,1.5 lakh
Eric James,38,15,1.5 lakh
William Garza,38,15,1.5 lakh
Amy Wood,38,15,1.5 lakh
Angela Mcdonald,38,15,1.5 lakh
Kyle Adams,38,15,1.5 lakh
Lisa Anderson,38,15,1.5 lakh
Rebecca Robinson,38,15,1.5 lakh
Francisco Allison,38,15,1.5 lakh
Paige Ware,38,15,1.5 lakh
Crystal Williams,38,15,1.5 lakh
Dylan Short,38,15,1.5 lakh
Michael Davis,38,15,1.5 lakh
Sherry Ellis,38,15,1.5 lakh
Kevin Miller,38,15,1.5 lakh
William Nelson,38,15,1.5 lakh
Christina Grant,38,15,1.5 lakh
Stephanie Carter,38,15,1.5 lakh
Joseph Walton,38,15,1.5 lakh
Brianna Harrington,38,15,1.5 lakh
Christopher Marshall,38,15,1.5 lakh
Jason James,38,15,1.5 lakh
Samantha Malone,38,15,1.5 lakh
Timothy Walsh,38,15,1.5 lakh
Jacqueline Tyler,38,15,1.5 lakh
Nathaniel Flores,38,15,1.5 lakh
William Lopez,38,15,1.5 lakh
Melissa Parrish,38,15,1.5 lakh
Thomas Bennett,38,15,1.5 lakh
Christopher Woods,38,15,1.5 lakh
Mario Nichols,38,15,1.5 lakh
Denise Wilson,38,15,1.5 lakh
Matthew Bradley,38,15,1.5 lakh
Beth Tyler,38,15,1.5 lakh
Norman Cross,38,15,1.5 lakh
Mary Price,38,15,1.5 lakh
Jonathan Meyer,38,15,1.5 lakh
Samantha Lamb,38,15,1.5 lakh
Ashley Thomas DDS,38,15,1.5 lakh
Jason Butler,38,15,1.5 lakh
Olivia Johnston,38,15,1.5 lakh
David Robinson,38,15,1.5 lakh
Catherine Walker,38,15,1.5 lakh
Anthony Barnett,38,15,1.5 lakh
Donna Santana,38,15,1.5 lakh
Randy Thompson,38,15,1.5 lakh
Tammy Fox,38,15,1.5 lakh
Jody Quinn,38,15,1.5 lakh
Kristina Huffman,38,15,1.5 lakh
Nathaniel Strong,38,16,1.6 lakh
Emily Figueroa,38,16,1.6 lakh
Stacie Thomas,38,16,1.6 lakh
Ariel Ballard,38,16,1.6 lakh
Colleen Flynn,38,16,1.6 lakh
Michael Martinez,38,16,1.6 lakh
Jeffrey Russell,38,16,1.6 lakh
Rhonda Wall,38,16,1.6 lakh
Nicole Davidson,38,16,1.6 lakh
Stephanie Gonzalez,38,16,1.6 lakh
Michelle Sanders,38,16,1.6 lakh
Christine Mcbride,38,16,1.6 lakh
James Hudson,38,16,1.6 lakh
Paul Simpson,38,16,1.6 lakh
Benjamin Payne,38,16,1.6 lakh
Ruth Thompson,38,16,1.6 lakh
Michael Arnold,38,16,1.6 lakh
Benjamin Fisher,38,16,1.6 lakh
Paula Brennan,38,16,1.6 lakh
Lauren Smith,38,16,1.6 lakh
Julian Cobb,38,16,1.6 lakh
Kimberly Ward,38,16,1.6 lakh
Nancy Bailey,38,16,1.6 lakh
Eduardo Moore,38,16,1.6 lakh
Angela Miller,38,16,1.6 lakh
Audrey Booker,38,16,1.6 lakh
Andrew Lopez,38,16,1.6 lakh
Marie Moore,38,16,1.6 lakh
Edward Woodward,38,16,1.6 lakh
Nicholas Palmer,38,16,1.6 lakh
Jose Vang,38,16,1.6 lakh
Jenny Miller,38,16,1.6 lakh
Adam Navarro,38,16,1.6 lakh
Nicole Ramirez,38,16,1.6 lakh
Julie Sosa,38,16,1.6 lakh
Vanessa Ellis,38,16,1.6 lakh
Christopher Allen,38,16,1.6 lakh
Tiffany Freeman,38,16,1.6 lakh
Michael Martin,38,16,1.6 lakh
Brian Barber,38,16,1.6 lakh
Pamela Ramirez,38,16,1.6 lakh
Jacob Watson,38,16,1.6 lakh
Erin Powell,38,16,1.6 lakh
Harold Brandt,38,16,1.6 lakh
Dana Price,38,16,1.6 lakh
Judy White,38,16,1.6 lakh
Mr. Christopher Kennedy MD,38,16,1.6 lakh
Marcus Murphy,38,16,1.6 lakh
Sandra Reyes,38,16,1.6 lakh
Brooke Warren,38,16,1.6 lakh
Melissa Farley,38,16,1.6 lakh
Dustin Lee,38,16,1.6 lakh
Colin Bailey,38,16,1.6 lakh
Robert Long,38,16,1.6 lakh
Holly Lewis,38,16,1.6 lakh
Heather Adams,38,16,1.6 lakh
Aaron Stout,38,16,1.6 lakh
Sheila Perkins,38,16,1.6 lakh
Richard Miller,38,16,1.6 lakh
Joseph Howell,38,16,1.6 lakh
Vicki Rodriguez,38,16,1.6 lakh
Carrie Garrett,38,16,1.6 lakh
Caleb Campbell,38,16,1.6 lakh
Denise Archer,38,16,1.6 lakh
Eric Kane,38,16,1.6 lakh
James Singh,38,16,1.6 lakh
Susan Meyer,38,16,1.6 lakh
David Martinez IV,38,16,1.6 lakh
Samuel Adams,38,16,1.6 lakh
Joshua Wong,38,17,1.7 lakh
Dominique Jones,38,17,1.7 lakh
Jose Wells,38,17,1.7 lakh
Brandon Roach,38,17,1.7 lakh
Dr. Ricky Hines,38,17,1.7 lakh
Jennifer Barrera,38,17,1.7 lakh
Tanya King,38,17,1.7 lakh
Larry Sims,38,17,1.7 lakh
Joseph Pittman,38,17,1.7 lakh
Brooke Taylor,38,17,1.7 lakh
David Woodard,38,17,1.7 lakh
Shannon Dalton,38,17,1.7 lakh
Rachel Sawyer,38,17,1.7 lakh
William Smith,38,17,1.7 lakh
Brian Ross,38,17,1.7 lakh
James Lawson,38,17,1.7 lakh
Makayla Garcia,38,17,1.7 lakh
Crystal Brown,38,17,1.7 lakh
Deborah White,38,17,1.7 lakh
Ashley Turner,38,17,1.7 lakh
